"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Ireland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1983",54.97,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ireland","PC - Population Census","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1981",52.97,,,,
"Ireland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1977",52.4,,,,
"Ireland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1975",54.09,,,,
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2024",76.3,,,,"Age coverage - minimum age: 16 years old"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",75.038,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",74.603,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",73.512,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",78.979,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",81.24,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",81.844,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",82.884,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",83.807,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",82.992,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",82.144,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",80.684,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",79.879,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",79.799,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",80.383,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",80.324,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",81.907,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",82.654,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",82.464,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",81.353,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",81.886,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",83.082,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",82.789,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",83.51,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",83.847,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",82.739,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",81.32,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",80.057,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",81.158,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",82.248,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1994",79.378,,,,"Repository: OECD"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1993",79.297,,,,"Repository: OECD"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1992",80.026,,,,"Repository: OECD"
"Iceland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1991",79.136,,,,"Repository: OECD | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"Iceland","OE - Official Estimates","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1983",72.32,,,,
"Iceland","OE - Official Estimates","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1982",71.55,,,,
"Iceland","OE - Official Estimates","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1981",71.06,,,,
"Iceland","OE - Official Estimates","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1979",71.01,,,,
"Iceland","OE - Official Estimates","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1977",60.43,,,,
"Iceland","OE - Official Estimates","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1976",60.45,,,,
"Iceland","OE - Official Estimates","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1975",60.49,,,,
"Iceland","PC - Population Census","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1960",59.59,,,,
"Iceland","PC - Population Census","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1950",62.39,,,,
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2024",49.8,,,,
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",49.872,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",49.1,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",48.573,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",48.388,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",49.818,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",49.822,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",49.813,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",49.501,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",48.968,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",49.058,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",48.793,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",49.082,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",48.142,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",48.204,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",48.477,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",49.101,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",48.752,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",49.077,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",49.11,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",49.681,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",49.242,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",48.76,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",48.285,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",48.129,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",48.027,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",47.76,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",47.473,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",47.425,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",47.271,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1994",47.676,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1993",48.185,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1992",48.673,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1991",50.689,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1990",49.728,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1989",49.865,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1988",50.114,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1987",50.04,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1986",50.412,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1985",50.048,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1984",49.986,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1983",50.149,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jersey","PC - Jersey Census","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",66.16,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2024",63.3,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",62.9,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",62.502,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",62.053,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",61.947,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",62.008,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",61.446,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",60.444,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",59.986,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",59.499,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",59.443,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",59.245,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",59.012,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",59.249,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",59.579,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",59.864,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",60.155,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",60.395,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",60.423,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",60.418,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",60.42,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",60.766,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",61.234,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",61.993,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",62.443,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",62.847,,,,"Repository: OECD"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",63.329,,,,"Repository: OECD"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",63.674,,,,"Repository: OECD"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",63.488,,,,"Repository: OECD"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",63.419,,,,"Repository: OECD"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1994",63.609,,,,"Repository: OECD"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1993",63.809,,,,"Repository: OECD"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1992",63.989,,,,"Repository: OECD"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1991",63.794,,,,"Repository: OECD"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1990",63.392,,,,"Repository: OECD"
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1989",62.9,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1988",62.6,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1987",62.6,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1986",62.8,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1985",63,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1984",63.4,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1983",63.8,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1982",63.3,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1981",63.3,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1980",63.3,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1979",63.4,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1978",63.4,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1977",63.2,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1976",63,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1975",63,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1974",63.7,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1973",64.7,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1972",64.4,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1971",65,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1970",65.4,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1969",65.5,,,,
"Japan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1968",65.9,,,,
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2024",64.772,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",64.602,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",64.206,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",63.078,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",62.811,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",63.57,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",63.364,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",63.479,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",63.195,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",63.175,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",62.909,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",61.896,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",61.714,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",61.531,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",61.362,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",61.283,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",61.968,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",62.444,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",62.521,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",62.554,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",62.692,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",61.885,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",62.447,,,,"Repository: ILO-STATISTICS - Micro data processing"
